level,rep,comment
L2,15,"The portfolio was constructed using mean-variance optimization with lambda=0.5, balancing expected return against portfolio variance by maximizing the objective w'*mu - 0.5*lambda*w'*Sigma*w subject to no short-selling and weights summing to one. Assets with higher risk-adjusted returns such as AAPL, MSFT, AMZN, and MSFT received larger allocations, while low or negative expected return assets like MMM, VZ, and INTC were excluded. Diversification was achieved by spreading weights across growth, defensive, and value names including AMGN, MRK, WMT, PG, and UNH to reduce overall portfolio variance."
L3,15,"The portfolio was constructed using constrained mean-variance optimization with lambda=0.5, solving the quadratic program via numerical methods (quadratic programming with non-negativity and budget constraints). Assets with negative or very low expected returns relative to their covariance contributions (MMM, VZ, INTC, BA, etc.) received zero weight due to the binding non-negativity constraints. The optimizer concentrated allocations in high return-to-risk assets AAPL and MSFT as the top holdings, with diversifying positions in AMGN, MRK, WMT, CRM, AMZN, UNH, and AMGN to reduce portfolio variance while maintaining strong expected return."
L0,16,"The portfolio was constructed using a near-equal-weight approach across all 30 stocks to maximize diversification and reduce concentration risk, which suits a risk-averse investor. Slightly higher weights were assigned to large-cap, defensive, and historically stable names such as AAPL, MSFT, JNJ, PG, KO, WMT, JPM, UNH, and V, which tend to exhibit lower volatility and consistent earnings. The allocation spans multiple sectors including technology, healthcare, consumer staples, financials, industrials, and energy, ensuring broad sector diversification to further mitigate portfolio risk."
L1,16,"The portfolio was constructed by focusing on stocks with higher expected returns (AAPL, MSFT, AMZN, CRM) while balancing risk through diversification into lower-volatility, lower-correlation assets (MRK, PG, WMT, AMGN, UNH, V). Stocks with negative or near-zero expected returns (MMM, VZ, INTC) were excluded entirely, and high-variance stocks with modest returns (BA, DOW, AXP) were also omitted to reduce overall portfolio volatility. The resulting allocation tilts toward technology and healthcare growth names while anchoring risk with defensive consumer staples and diversifying holdings that exhibit lower covariances with the broader portfolio."
L2,16,"The portfolio was constructed using mean-variance optimization with lambda=0.5, balancing expected return against portfolio variance by maximizing the objective w'mu - 0.5*w'Sigma*w subject to no short-selling and weights summing to one. Assets with negative or near-zero expected returns (MMM, VZ, INTC) received zero weight, while high-return, lower-risk assets like AAPL, MSFT, and WMT received larger allocations. Diversification was achieved by spreading weight across growth stocks (AMZN, CRM), defensive names (MRK, AMGN, PG), and stable compounders (UNH, WMT) to reduce overall portfolio variance."
L3,16,"The portfolio was constructed using constrained mean-variance optimization with lambda=0.5, favoring assets with high expected returns (AAPL, MSFT at 0.0055) while penalizing high variance and covariance contributions. Assets with negative or near-zero expected returns (MMM, VZ, INTC) received zero weight due to the non-negativity constraint, as the optimizer found no benefit in holding them. Diversification was achieved by spreading weight across growth-oriented stocks (AAPL, MSFT, AMZN, CRM), defensive names (WMT, PG), and moderate-risk assets (AMGN, MRK, UNH, V) to balance return and risk under the quadratic penalty term."
L0,17,"The portfolio was constructed with a risk-averse objective by overweighting defensive and dividend-paying stocks such as JNJ, PG, KO, MRK, WMT, and UNH, which tend to exhibit lower volatility and stable cash flows. Moderate allocations were given to large-cap growth names like AAPL and MSFT to provide some upside participation while keeping concentration risk low. All 30 stocks received non-negative weights with no single position exceeding 6%, ensuring broad diversification across sectors including technology, healthcare, consumer staples, financials, and industrials."
L1,17,"The portfolio was constructed by focusing on stocks with higher expected returns (AAPL, MSFT, AMZN, CRM) while balancing risk through diversification into lower-volatility, defensive names (WMT, PG, MRK, JNJ, AMGN). Stocks with negative or near-zero expected returns (MMM, VZ, INTC) were excluded entirely, and high-variance stocks with modest returns (BA, DOW, AXP) were also omitted to reduce overall portfolio volatility. The resulting allocation spreads exposure across technology, healthcare, consumer staples, and financials to minimize correlation-driven risk while targeting a competitive expected return."
L2,17,"The portfolio was constructed using mean-variance optimization with lambda=0.5, balancing expected return against portfolio variance by maximizing the objective w'mu - 0.5*w'Sigma*w subject to no short-selling and weights summing to one. Assets with negative or very low expected returns (MMM, VZ, INTC, JNJ, DIS) received zero weight, while high-return, lower-risk assets like AAPL, MSFT, AMZN, and CRM received meaningful allocations. Defensive diversifiers such as WMT, PG, MRK, and AMGN were included to reduce overall portfolio variance given their low covariances with other holdings."
L3,17,"The portfolio was constructed using constrained mean-variance optimization with lambda=0.5, solving the quadratic program numerically by iteratively allocating weight toward assets with the highest risk-adjusted return (mu_i minus lambda times the marginal variance contribution). Assets with negative or very low expected returns (MMM, VZ, INTC) received zero weight due to the non-negativity constraints, while high-return, relatively lower-covariance assets like AAPL, MSFT, MRK, WMT, AMGN, and UNH received the largest allocations. The resulting portfolio balances return maximization against variance penalization, achieving diversification across technology, healthcare, consumer staples, and financial sectors."
L0,18,"The portfolio was constructed with a risk-averse strategy by overweighting defensive and dividend-paying stocks such as JNJ, PG, KO, WMT, and UNH, which tend to exhibit lower volatility and stable cash flows. Broad diversification across all 30 stocks and multiple sectors including technology, healthcare, consumer staples, financials, and industrials reduces concentration risk. Higher-volatility or cyclical names like BA, DOW, INTC, and MMM were assigned lower weights to limit downside exposure while still maintaining full diversification."
